# Min Max
1.921700702188580908e+04 1.068665445351734608e+08
2.813064928533763668e+04 2.799441355515834689e+07
1.597966483675260679e+04 1.778781259104225039e+07
2.043016908292211883e+04 1.502435863308299519e+07
1.645445209405881542e+04 9.928671906916778535e+06
1.468440641961576512e+04 7.305089646079823375e+06
1.091492809864258561e+04 5.392875928099121898e+06
9.805764172190412864e+03 3.565703733081231825e+06
8.672830051954044393e+03 2.467675068390035070e+06
8.956232254006174117e+03 2.029960468127477681e+06
8.035515314515059799e+03 1.591646994796319399e+06
7.692928375165925900e+03 1.167900484091268620e+06
7.055517351446488647e+03 1.030351539591749897e+06
6.908141839785736920e+03 8.809216799207903678e+05
6.987174815291926279e+03 8.733547452246904140e+05
6.365319875302965556e+03 8.622360266632644925e+05
5.981656699231216407e+03 8.758660039283146616e+05
5.647082259528307986e+03 8.630974191822968423e+05
5.591375775988520218e+03 8.296729587412286783e+05
5.218302802021681600e+03 8.125764271426317282e+05
5.030809526181684305e+03 7.502555629930838477e+05
4.763462775443130340e+03 7.081046727147095371e+05
4.744660149388383616e+03 6.695264100349810906e+05
4.598453144150857952e+03 6.335140798055218766e+05
4.480070481484800439e+03 5.989389606330706738e+05
4.394962460308569462e+03 5.520429973714523949e+05
4.265312777322083093e+03 5.103436633570941049e+05
4.143913671034901199e+03 4.863450973694456625e+05
3.953727939129325478e+03 4.745029400171610177e+05
3.872553119727642752e+03 4.373398540879482171e+05
3.747004989281313556e+03 4.421198874519348028e+05
3.740937847150177276e+03 4.299654342776372214e+05
3.722987864446452477e+03 4.198246069579430041e+05
3.602647442413237059e+03 4.045580201819702052e+05
3.511517646833333856e+03 3.877147981690448360e+05
3.447728248375983640e+03 3.710959282966902247e+05
3.389235334332891853e+03 3.579576375679261982e+05
3.285885240128908208e+03 3.612057641589518753e+05
3.263552615711734234e+03 3.417240499166306690e+05
3.221254764699049247e+03 3.388106611177441082e+05
3.181268726284398781e+03 3.328887078050373821e+05
3.081688039580147233e+03 3.187134528751767939e+05
3.069099900796708425e+03 3.150948544593942934e+05
3.045316157725078028e+03 3.114475650126185501e+05
3.001597602679814827e+03 3.011949412917096051e+05
2.927956466519341120e+03 2.941441137960789492e+05
2.902961448105954787e+03 2.855166143868568470e+05
2.892892472500409440e+03 2.840176333363098092e+05
2.855849316091742367e+03 2.820022591557200649e+05
2.813904396177125818e+03 2.741088717495410820e+05
2.756551232061511200e+03 2.630979187848543515e+05
2.768581628010105760e+03 2.619586590665891417e+05
2.738527055707300406e+03 2.582282962636903394e+05
2.704955322213418640e+03 2.512766894274358638e+05
2.677883959718696588e+03 2.440701741427131055e+05
2.621912426586035963e+03 2.357817297349635919e+05
2.624384431771342861e+03 2.330938102069969173e+05
2.623965022872110694e+03 2.323560431089259509e+05
2.584012365318290904e+03 2.257182220341577777e+05
2.577848952783036111e+03 2.220522969701009861e+05
2.534934222386575584e+03 2.190777611620057432e+05
2.520288904500274384e+03 2.208685945573266654e+05
2.523973339418948399e+03 2.179065354282631888e+05
2.478187475871088736e+03 2.134150814249557152e+05
2.460493381559384034e+03 2.118823291498660110e+05
2.443827455584983909e+03 2.085835521721101832e+05
2.440026284812786344e+03 2.063933646024547343e+05
2.420438628557925313e+03 2.019437185725319141e+05
2.398900837234534720e+03 2.012734585970329645e+05
2.400564061436351039e+03 1.976620708358734846e+05
2.396778921197818363e+03 1.926518452558415593e+05
2.372504658357254357e+03 1.917961896409628389e+05
2.349570265978104089e+03 1.890390936337206804e+05
2.345937561529554841e+03 1.877141523970231647e+05
2.337784970621069078e+03 1.847958811352833000e+05
2.317073039671757215e+03 1.831559619391037559e+05
2.307041591521798637e+03 1.825755907296370715e+05
2.294305165910729556e+03 1.780099513252690085e+05
2.314327574312236720e+03 1.755232155988629092e+05
-1.333282559315085173e+09 1.640550170504745312e+14
-1.211740349184717417e+09 6.334488528270586719e+13
2.227565845577181578e+08 2.544392207341798438e+13
9.984195757239505649e+06 6.935745883973381836e+12
9.555959064324334264e+07 1.522921923929140625e+13
3.822178360243628174e+07 4.419198251792053711e+12
1.380069599174881577e+08 9.815340912641992188e+12
2.071460257148518413e+07 2.350930137804625000e+12
5.907073305312484503e+06 1.423815554221773682e+12
4.014096538593368232e+07 4.442170596645443359e+12
6.037119633767759800e+07 7.350357200110181641e+12
2.622338442713056132e+07 2.009714791698202637e+12
1.105363602785493433e+07 1.277872519097052002e+12
1.006515415224139690e+08 7.198881858727471680e+12
1.557630733138726279e+07 1.610026580496447266e+12
7.672913706397294998e+06 9.661949045124781494e+11
8.681218706786260009e+04 7.017750754461967773e+11
2.920571087625974044e+07 1.920035015379635742e+12
1.465782467385265976e+07 1.088466151472399780e+12
3.701493787287920713e+07 5.267565791321317383e+12
1.945646564484889433e+07 1.471632278094733398e+12
9.681784566606484354e+06 8.257632059151168213e+11
6.296882963641557842e+06 5.393946806150734863e+11
7.920667733095364273e+07 4.543825586433617188e+12
1.297272448852706701e+07 9.917294766108593750e+11
6.408147139138247818e+06 6.184340785810316162e+11
4.253000942795079201e+06 4.068223046229489746e+11
1.646600830676931888e+06 2.994807814967760010e+11
1.803597951296397299e+07 1.094083969499340454e+12
1.972086723267820105e+07 1.344590343118694824e+12
1.213806766385066882e+07 8.254433450162380371e+11
6.753515687387090176e+06 5.229717341478918457e+11
2.378846957444506884e+07 3.559859755839261719e+12
1.248243948395475745e+07 9.865495556605356445e+11
7.031551691355686635e+06 5.568638399409548340e+11
4.086291479289527982e+06 3.717957107622468262e+11
1.981727718996446580e+06 2.668084119064418335e+11
6.008020157545296848e+07 3.456019807951109375e+12
7.295037428274735808e+06 7.561411061357313232e+11
4.702728892934128642e+06 4.654081837167396851e+11
2.898496192148394883e+06 3.276843169849320679e+11
1.722751632036989555e+06 2.473336908039566040e+11
2.626713769080601633e+05 2.208865072644259949e+11
1.211291282467818633e+07 8.167198170579161377e+11
8.574994703638881445e+06 5.793167254958129883e+11
1.349668986104459316e+07 9.307477572618791504e+11
7.987904411676645279e+06 5.700810015053985596e+11
4.814749695776678622e+06 3.673659832683102417e+11
2.587356427222929895e+06 2.540236022958922119e+11
1.209960350753605366e+07 2.702443370166643555e+12
9.669318406894177198e+06 7.738536983915931396e+11
