# Min Max
1.921700702188580908e+04 1.060284998359414041e+08
3.398825750814073399e+04 2.705022595056160539e+07
1.971723341633863674e+04 1.778781259104225039e+07
2.197587694338450819e+04 1.502435863308299519e+07
1.827832519364827749e+04 9.928671906916778535e+06
1.558431035946745760e+04 7.305089646079823375e+06
1.211988967520664301e+04 5.392875928099121898e+06
1.022065265919542435e+04 3.565703733081231825e+06
1.057238131938100560e+04 2.467675068390035070e+06
9.263893019164672296e+03 2.029960468127477681e+06
8.575511620761533777e+03 1.591646994796319399e+06
8.212342098919751152e+03 1.167900484091268620e+06
7.328949570773373125e+03 1.030351539591749897e+06
7.635015908865491838e+03 8.771120294084907509e+05
7.052427342297941323e+03 8.111264598446663003e+05
6.738264778417587877e+03 8.231133284061651211e+05
6.583964085709500978e+03 7.396652247042738600e+05
6.130735194971386591e+03 7.399760854377960786e+05
5.654397986190600932e+03 7.123925485661715502e+05
5.579593475621949437e+03 6.737351900836155983e+05
5.569504744241573462e+03 6.339369266400781926e+05
5.212321559709695975e+03 6.090295261157988571e+05
5.070390941971580105e+03 6.002001325825229287e+05
4.825944195368600958e+03 5.797681551023190841e+05
4.702909355437088379e+03 5.348340974663442466e+05
4.567323288404778395e+03 4.863881639406612376e+05
4.482625358786208380e+03 4.691724442395325750e+05
4.432414886914146336e+03 4.444704132567651104e+05
4.330843443135919188e+03 4.160343404255164787e+05
4.182776044490666209e+03 4.020558566055066185e+05
4.019065662141458233e+03 3.894721935683705960e+05
3.936050302162942899e+03 3.668975639102535206e+05
3.911262315198242050e+03 3.614514321396239102e+05
3.835728611328510851e+03 3.428648441570395953e+05
3.757721507799582469e+03 3.307386361362158204e+05
3.706439710773753632e+03 3.208957779155992903e+05
3.656350307195658388e+03 2.986182959625876392e+05
3.539358539221459068e+03 3.003407340028024046e+05
3.466862215896954240e+03 2.938623993759625009e+05
3.412580605935327185e+03 2.830185258497928153e+05
3.376746546808713902e+03 2.794651075308520230e+05
3.316942498382685244e+03 2.692517632459722809e+05
3.264260975043101553e+03 2.571606268788507441e+05
3.255339108706268689e+03 2.483398951399451180e+05
3.147403086671750316e+03 2.470079897695098189e+05
3.129953900988014084e+03 2.448235806035299611e+05
3.093029810319653734e+03 2.366896481446742255e+05
3.043541396015602459e+03 2.235377425555459922e+05
3.024808413805810687e+03 2.207799687147306395e+05
2.941156544586009204e+03 2.134928531654079270e+05
2.947374609962261275e+03 2.135748464909695613e+05
2.882312441353800750e+03 2.052812589498074958e+05
2.884033642603154931e+03 2.021533054677947366e+05
2.837810262292789503e+03 1.967499231240872177e+05
2.841361958457118362e+03 1.941675185674513341e+05
2.793765494674243655e+03 1.876447204118834925e+05
2.738856891017596354e+03 1.843968026254381984e+05
2.745387116170809804e+03 1.783544997031820822e+05
2.697593473604693827e+03 1.792521706789190066e+05
2.709091001500521998e+03 1.742726394370802154e+05
2.649299429076406341e+03 1.700254006525983859e+05
2.633693691523717462e+03 1.649622866424831154e+05
2.618568097184529506e+03 1.603306701886337542e+05
2.607241910259799624e+03 1.598024396077256533e+05
2.621735118298262478e+03 1.547889585588151822e+05
2.575277767174721248e+03 1.535272698700680048e+05
2.573226425359055156e+03 1.512641485079929698e+05
2.530460579813969616e+03 1.482686528605346393e+05
2.545818872441392614e+03 1.462295174564058834e+05
2.519982889098562737e+03 1.448704567049678299e+05
2.486601975547075199e+03 1.412254228164728847e+05
2.487555785355176795e+03 1.388649364124295535e+05
2.476369664729704709e+03 1.379340841025127447e+05
2.456681995593719876e+03 1.340159939875591954e+05
2.444850077816002340e+03 1.340212694358815206e+05
2.416327639815168823e+03 1.328240475523490168e+05
2.432045223325736515e+03 1.306390540101511870e+05
2.424309635057018568e+03 1.285847655614631803e+05
2.398728047979160237e+03 1.256966809726212668e+05
3.794701768832832445e-02 5.815829118870891046e-01
7.476771689839605689e-03 9.249934795263096976e-02
4.371070109329223685e-01 9.567824375487976596e-01
7.459888330836045300e-01 1.243497615458544203e+00
5.362994371909515223e-01 1.096511617469735800e+00
