# Min Max
1.921700702188580908e+04 1.035835181377046555e+08
4.189077703009975812e+04 2.097773668230959401e+07
1.971723341633863674e+04 1.744583595389144495e+07
2.985101018326985286e+04 1.502435863308299519e+07
1.919730758662160588e+04 9.928671906916778535e+06
1.758240809891918252e+04 5.372339761687341146e+06
1.367688824660134378e+04 4.241613651934394613e+06
1.203758232778429010e+04 3.142973498060771264e+06
1.166591515143458673e+04 2.381817314171183389e+06
9.429428885899993475e+03 1.921829420940799173e+06
9.489569191346818116e+03 1.503018911466496764e+06
9.191141614242806099e+03 1.116249097093648044e+06
7.328949570773373125e+03 9.454751991036189720e+05
7.714442967861514262e+03 8.771120294084907509e+05
7.052427342297941323e+03 7.293473748878885526e+05
6.738264778417587877e+03 7.248311045297279488e+05
6.734381617382074182e+03 7.013431264193066163e+05
6.307049978992822616e+03 6.619188303388258209e+05
5.654397986190600932e+03 6.124095438744476996e+05
5.579593475621949437e+03 5.976245162662860239e+05
5.626914414956603650e+03 5.873747535117644584e+05
5.212321559709695975e+03 5.296833798096100800e+05
5.217290414577554657e+03 4.601761526860630256e+05
4.825944195368600958e+03 4.408359409784452291e+05
4.702909355437088379e+03 4.285980571509223082e+05
4.567323288404778395e+03 3.931656348588583642e+05
4.661723265936887401e+03 3.519694518767626723e+05
4.467198080724675492e+03 3.287045674019581638e+05
4.352056123801551621e+03 3.147515600006767781e+05
4.277872412871610322e+03 3.043162120026688790e+05
4.115320853437277947e+03 2.871840611524332780e+05
3.956759849011102233e+03 2.660137043340460514e+05
3.959400764216223251e+03 2.559199374103095906e+05
3.858464931895818154e+03 2.544623196052128624e+05
3.834604544810270909e+03 2.440839829505495727e+05
3.706439710773753632e+03 2.301410033568937506e+05
3.656350307195658388e+03 2.223817313664174580e+05
3.539358539221459068e+03 2.141157809687211411e+05
3.466862215896954240e+03 2.114763252866648254e+05
3.460078222248888778e+03 2.013011455067872012e+05
3.444448900427625631e+03 1.920360264834563422e+05
3.320939869028063640e+03 1.831656002518132736e+05
3.264260975043101553e+03 1.793151402536484529e+05
3.255339108706268689e+03 1.716247070960269775e+05
3.265712748918962461e+03 1.661967839458464878e+05
3.207610255682893694e+03 1.564462336550920445e+05
3.137517864298789846e+03 1.544379950727687392e+05
3.043541396015602459e+03 1.502241786112466361e+05
3.024808413805810687e+03 1.457377311494936002e+05
3.066088804275671919e+03 1.423153967490211362e+05
2.947374609962261275e+03 1.351283403346719278e+05
2.967501732783639000e+03 1.340110746644753963e+05
2.917425745939292028e+03 1.294138570657717501e+05
2.880682601331151091e+03 1.259407253577787778e+05
2.843618151098638464e+03 1.235270043549437396e+05
2.834272842964722713e+03 1.223941364650941396e+05
2.859093641907207257e+03 1.199580447541174217e+05
2.798987510683333312e+03 1.178236648645920941e+05
2.761750219291624944e+03 1.139039656013499480e+05
2.776361663348387538e+03 1.111452032689331099e+05
2.734819660221168760e+03 1.095493053531040496e+05
2.681125683290069901e+03 1.050209957113854471e+05
2.696763518971110443e+03 1.026426441130668245e+05
2.656150682035156933e+03 1.018197351297323185e+05
2.647835727732469877e+03 1.015044321684162569e+05
2.630376748375182160e+03 9.918351386834203731e+04
2.636046501955304393e+03 9.642561165929536219e+04
2.580325790829604557e+03 9.423864477424115466e+04
2.599246741684069093e+03 9.441817786039387283e+04
2.565236982073724448e+03 9.250886505633829802e+04
2.577942151261625440e+03 8.987537700397860317e+04
2.515011486424468330e+03 8.887190831234341022e+04
2.514754237399760314e+03 8.765293239749125496e+04
2.515386431588227424e+03 8.646826716738902905e+04
2.485428421214028731e+03 8.440340294753402122e+04
2.485683733504174143e+03 8.374548331386131758e+04
2.464882125116454517e+03 8.219361645465795300e+04
2.439787518899922816e+03 8.086778984357959416e+04
2.445762820208545691e+03 7.962347271840217581e+04
3.769290589845569750e-02 5.616038804456251476e-01
1.400801754443051043e-02 8.744450610574182325e-02
4.635401948918329018e-01 9.420996423768391859e-01
7.752965241532114860e-01 1.238859773297587452e+00
5.529980180424456382e-01 1.055700929466865112e+00
